FECHA HECHO;COD_DEPTO;DEPARTAMENTO;COD_MUNI;MUNICIPIO;CANTIDAD
20/10/2006;76;VALLE DEL CAUCA;76001;CALI;1
23/10/2006;76;VALLE DEL CAUCA;76001;CALI;1
24/10/2006;8;ATLÁNTICO;8001;BARRANQUILLA;1
26/10/2006;5;ANTIOQUIA;5360;ITAGUI;1
27/10/2006;76;VALLE DEL CAUCA;76895;ZARZAL;1
2/11/2006;8;ATLÁNTICO;8001;BARRANQUILLA;2
4/11/2006;8;ATLÁNTICO;8001;BARRANQUILLA;1
8/11/2006;23;CÓRDOBA;23162;CERETE;1
8/11/2006;25;CUNDINAMARCA;25873;VILLAPINZON;1
9/11/2006;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
9/11/2006;76;VALLE DEL CAUCA;76001;CALI;1
17/11/2006;5;ANTIOQUIA;5607;RETIRO;1
22/11/2006;76;VALLE DEL CAUCA;76001;CALI;1
24/11/2006;8;ATLÁNTICO;8001;BARRANQUILLA;1
26/11/2006;41;HUILA;41378;LA ARGENTINA;1
1/12/2006;8;ATLÁNTICO;8433;MALAMBO;1
5/12/2006;8;ATLÁNTICO;8001;BARRANQUILLA;1
7/12/2006;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;1
21/12/2006;47;MAGDALENA;47161;CERRO SAN ANTONIO;1
26/12/2006;8;ATLÁNTICO;8001;BARRANQUILLA;1
4/01/2007;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/01/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
11/01/2007;41;HUILA;41001;NEIVA;1
13/01/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
19/01/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
21/01/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
22/01/2007;76;VALLE DEL CAUCA;76001;CALI;1
23/01/2007;5;ANTIOQUIA;5001;MEDELLIN;1
23/01/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
23/01/2007;76;VALLE DEL CAUCA;76001;CALI;1
24/01/2007;19;CAUCA;19100;BOLIVAR;1
26/01/2007;66;RISARALDA;66594;QUINCHIA;1
30/01/2007;76;VALLE DEL CAUCA;76001;CALI;1
31/01/2007;25;CUNDINAMARCA;25269;FACATATIVA;1
6/02/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
10/02/2007;41;HUILA;41359;ISNOS;1
10/02/2007;76;VALLE DEL CAUCA;76001;CALI;1
13/02/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
13/02/2007;52;NARIÑO;52678;SAMANIEGO;1
15/02/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
17/02/2007;25;CUNDINAMARCA;25754;SOACHA;1
27/02/2007;18;CAQUETÁ;18247;EL DONCELLO;1
7/03/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
3/04/2007;50;META;50313;GRANADA;1
12/04/2007;41;HUILA;41791;TARQUI;1
18/04/2007;76;VALLE DEL CAUCA;76001;CALI;1
3/05/2007;76;VALLE DEL CAUCA;76001;CALI;1
7/05/2007;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
29/05/2007;41;HUILA;41001;NEIVA;1
30/05/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
5/06/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
15/06/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
3/07/2007;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
23/07/2007;47;MAGDALENA;47001;SANTA MARTA;1
23/07/2007;76;VALLE DEL CAUCA;76130;CANDELARIA;1
27/07/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
30/07/2007;25;CUNDINAMARCA;25843;VILLA DE SAN DIEGO DE UBATE;1
6/08/2007;25;CUNDINAMARCA;25815;TOCAIMA;1
21/08/2007;20;CESAR;20001;VALLEDUPAR;1
3/09/2007;5;ANTIOQUIA;5212;COPACABANA;1
4/09/2007;5;ANTIOQUIA;5360;ITAGUI;1
21/09/2007;20;CESAR;20178;CHIRIGUANA;1
21/09/2007;76;VALLE DEL CAUCA;76147;CARTAGO;1
24/09/2007;5;ANTIOQUIA;5001;MEDELLIN;1
25/09/2007;52;NARIÑO;52411;LINARES;1
28/09/2007;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
2/10/2007;5;ANTIOQUIA;5380;LA ESTRELLA;1
5/10/2007;41;HUILA;41551;PITALITO;1
9/10/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
11/10/2007;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/10/2007;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/10/2007;25;CUNDINAMARCA;25320;GUADUAS;1
19/10/2007;47;MAGDALENA;47001;SANTA MARTA;1
23/10/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
30/10/2007;19;CAUCA;19001;POPAYAN;1
31/10/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
8/11/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
13/11/2007;19;CAUCA;19100;BOLIVAR;1
13/11/2007;68;SANTANDER;68276;FLORIDABLANCA;1
15/11/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
17/11/2007;76;VALLE DEL CAUCA;76001;CALI;1
19/11/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
23/11/2007;76;VALLE DEL CAUCA;76001;CALI;1
7/12/2007;76;VALLE DEL CAUCA;76001;CALI;2
8/12/2007;41;HUILA;41551;PITALITO;1
9/12/2007;41;HUILA;41551;PITALITO;1
12/12/2007;50;META;50001;VILLAVICENCIO;1
17/12/2007;8;ATLÁNTICO;8001;BARRANQUILLA;1
24/12/2007;13;BOLÍVAR;13647;SAN ESTANISLAO;1
8/01/2008;19;CAUCA;19548;PIENDAMO;1
15/01/2008;5;ANTIOQUIA;5001;MEDELLIN;1
15/01/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
15/01/2008;68;SANTANDER;68307;GIRON;1
16/01/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
17/01/2008;50;META;50001;VILLAVICENCIO;1
24/01/2008;76;VALLE DEL CAUCA;76520;PALMIRA;1
12/02/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
18/02/2008;8;ATLÁNTICO;8372;JUAN DE ACOSTA;1
18/02/2008;76;VALLE DEL CAUCA;76001;CALI;1
19/02/2008;66;RISARALDA;66001;PEREIRA;1
27/02/2008;13;BOLÍVAR;13001;CARTAGENA;1
6/03/2008;76;VALLE DEL CAUCA;76001;CALI;1
11/03/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
11/03/2008;76;VALLE DEL CAUCA;76275;FLORIDA;1
14/03/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
14/03/2008;73;TOLIMA;73001;IBAGUE;1
17/03/2008;50;META;50313;GRANADA;1
26/03/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
26/03/2008;50;META;50001;VILLAVICENCIO;1
27/03/2008;17;CALDAS;17001;MANIZALES;1
1/04/2008;76;VALLE DEL CAUCA;76001;CALI;1
8/04/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
8/04/2008;13;BOLÍVAR;13001;CARTAGENA;1
10/04/2008;76;VALLE DEL CAUCA;76001;CALI;1
11/04/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
11/04/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/04/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
18/04/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
23/04/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
25/04/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
27/04/2008;76;VALLE DEL CAUCA;76001;CALI;1
29/04/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
29/04/2008;13;BOLÍVAR;13001;CARTAGENA;1
2/05/2008;19;CAUCA;19001;POPAYAN;1
6/05/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
8/05/2008;76;VALLE DEL CAUCA;76001;CALI;1
9/05/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
16/05/2008;76;VALLE DEL CAUCA;76001;CALI;1
19/05/2008;5;ANTIOQUIA;5001;MEDELLIN;1
22/05/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
30/05/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
4/06/2008;76;VALLE DEL CAUCA;76001;CALI;1
5/06/2008;5;ANTIOQUIA;5001;MEDELLIN;1
9/06/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
11/06/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
11/06/2008;13;BOLÍVAR;13001;CARTAGENA;1
12/06/2008;5;ANTIOQUIA;5001;MEDELLIN;1
13/06/2008;47;MAGDALENA;47053;ARACATACA;1
15/06/2008;5;ANTIOQUIA;5837;TURBO;1
17/06/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
18/06/2008;97;VAUPÉS;97001;MITU;1
20/06/2008;76;VALLE DEL CAUCA;76001;CALI;1
21/06/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
27/06/2008;13;BOLÍVAR;13836;TURBACO;1
27/06/2008;44;LA GUAJIRA;44430;MAICAO;1
27/06/2008;76;VALLE DEL CAUCA;76001;CALI;1
28/06/2008;76;VALLE DEL CAUCA;76318;GUACARI;1
1/07/2008;76;VALLE DEL CAUCA;76001;CALI;1
2/07/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/07/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
9/07/2008;76;VALLE DEL CAUCA;76318;GUACARI;1
10/07/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
15/07/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/07/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
17/07/2008;5;ANTIOQUIA;5001;MEDELLIN;1
21/07/2008;76;VALLE DEL CAUCA;76001;CALI;1
23/07/2008;13;BOLÍVAR;13140;CALAMAR;1
25/07/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/07/2008;76;VALLE DEL CAUCA;76001;CALI;1
31/07/2008;13;BOLÍVAR;13001;CARTAGENA;1
1/08/2008;41;HUILA;41020;ALGECIRAS;1
4/08/2008;76;VALLE DEL CAUCA;76001;CALI;1
5/08/2008;13;BOLÍVAR;13001;CARTAGENA;1
6/08/2008;15;BOYACÁ;15804;TIBANA;1
14/08/2008;50;META;50001;VILLAVICENCIO;1
20/08/2008;68;SANTANDER;68001;BUCARAMANGA;1
22/08/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
26/08/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/09/2008;76;VALLE DEL CAUCA;76001;CALI;1
12/09/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/09/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
18/09/2008;13;BOLÍVAR;13001;CARTAGENA;1
22/09/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
24/09/2008;47;MAGDALENA;47001;SANTA MARTA;1
25/09/2008;5;ANTIOQUIA;5088;BELLO;1
25/09/2008;25;CUNDINAMARCA;25175;CHIA;1
25/09/2008;68;SANTANDER;68001;BUCARAMANGA;1
1/10/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
1/10/2008;50;META;50001;VILLAVICENCIO;1
3/10/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
9/10/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
16/10/2008;68;SANTANDER;68001;BUCARAMANGA;1
20/10/2008;5;ANTIOQUIA;5001;MEDELLIN;1
20/10/2008;73;TOLIMA;73555;PLANADAS;1
22/10/2008;50;META;50006;ACACIAS;1
23/10/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/10/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
29/10/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
31/10/2008;5;ANTIOQUIA;5001;MEDELLIN;1
31/10/2008;47;MAGDALENA;47001;SANTA MARTA;1
7/11/2008;68;SANTANDER;68081;BARRANCABERMEJA;1
10/11/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
13/11/2008;8;ATLÁNTICO;8001;BARRANQUILLA;1
14/11/2008;50;META;50001;VILLAVICENCIO;1
15/11/2008;47;MAGDALENA;47001;SANTA MARTA;1
19/11/2008;17;CALDAS;17001;MANIZALES;1
20/11/2008;5;ANTIOQUIA;5001;MEDELLIN;1
20/11/2008;66;RISARALDA;66001;PEREIRA;1
21/11/2008;5;ANTIOQUIA;5001;MEDELLIN;1
27/11/2008;13;BOLÍVAR;13001;CARTAGENA;1
27/11/2008;68;SANTANDER;68001;BUCARAMANGA;1
1/12/2008;13;BOLÍVAR;13688;SANTA ROSA DEL SUR;1
1/12/2008;50;META;50573;PUERTO LOPEZ;1
11/12/2008;68;SANTANDER;68001;BUCARAMANGA;1
12/12/2008;50;META;50606;RESTREPO;1
15/12/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/12/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
17/12/2008;68;SANTANDER;68001;BUCARAMANGA;1
18/12/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/12/2008;5;ANTIOQUIA;5756;SONSON;1
30/12/2008;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
13/01/2009;5;ANTIOQUIA;5042;SANTAFE DE ANTIOQUIA;1
14/01/2009;5;ANTIOQUIA;5001;MEDELLIN;1
14/01/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
19/01/2009;85;CASANARE;85010;AGUAZUL;1
27/01/2009;50;META;50006;ACACIAS;1
27/01/2009;76;VALLE DEL CAUCA;76001;CALI;1
3/02/2009;5;ANTIOQUIA;5607;RETIRO;1
3/02/2009;41;HUILA;41001;NEIVA;1
4/02/2009;8;ATLÁNTICO;8001;BARRANQUILLA;1
6/02/2009;25;CUNDINAMARCA;25845;UNE;1
10/02/2009;47;MAGDALENA;47001;SANTA MARTA;1
17/02/2009;50;META;50573;PUERTO LOPEZ;1
17/02/2009;66;RISARALDA;66001;PEREIRA;2
4/03/2009;23;CÓRDOBA;23001;MONTERIA;1
5/03/2009;8;ATLÁNTICO;8001;BARRANQUILLA;1
13/03/2009;50;META;50001;VILLAVICENCIO;1
20/03/2009;76;VALLE DEL CAUCA;76001;CALI;1
26/03/2009;17;CALDAS;17001;MANIZALES;1
27/03/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
31/03/2009;19;CAUCA;19001;POPAYAN;1
1/04/2009;76;VALLE DEL CAUCA;76520;PALMIRA;1
3/04/2009;68;SANTANDER;68406;LEBRIJA;1
7/04/2009;18;CAQUETÁ;18001;FLORENCIA;1
14/04/2009;13;BOLÍVAR;13001;CARTAGENA;1
16/04/2009;5;ANTIOQUIA;5001;MEDELLIN;1
16/04/2009;41;HUILA;41001;NEIVA;1
16/04/2009;50;META;50330;MESETAS;1
17/04/2009;8;ATLÁNTICO;8001;BARRANQUILLA;1
17/04/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
18/04/2009;68;SANTANDER;68001;BUCARAMANGA;1
20/04/2009;76;VALLE DEL CAUCA;76834;TULUA;1
30/04/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/05/2009;5;ANTIOQUIA;5001;MEDELLIN;1
13/05/2009;76;VALLE DEL CAUCA;76001;CALI;1
20/05/2009;50;META;50001;VILLAVICENCIO;1
21/05/2009;17;CALDAS;17001;MANIZALES;1
28/05/2009;76;VALLE DEL CAUCA;76001;CALI;1
2/06/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
5/06/2009;76;VALLE DEL CAUCA;76892;YUMBO;1
8/06/2009;76;VALLE DEL CAUCA;76001;CALI;1
9/06/2009;50;META;50606;RESTREPO;1
17/06/2009;41;HUILA;41001;NEIVA;1
18/06/2009;76;VALLE DEL CAUCA;76001;CALI;1
19/06/2009;76;VALLE DEL CAUCA;76001;CALI;1
23/06/2009;50;META;50001;VILLAVICENCIO;1
24/06/2009;5;ANTIOQUIA;5266;ENVIGADO;1
24/06/2009;66;RISARALDA;66170;DOSQUEBRADAS;1
25/06/2009;5;ANTIOQUIA;5129;CALDAS;1
30/06/2009;5;ANTIOQUIA;5001;MEDELLIN;1
30/06/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
1/07/2009;63;QUINDÍO;63001;ARMENIA;1
6/07/2009;8;ATLÁNTICO;8001;BARRANQUILLA;1
8/07/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
9/07/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/07/2009;5;ANTIOQUIA;5604;REMEDIOS;1
24/07/2009;5;ANTIOQUIA;5400;LA UNION;1
29/07/2009;76;VALLE DEL CAUCA;76001;CALI;1
12/08/2009;76;VALLE DEL CAUCA;76248;EL CERRITO;1
14/08/2009;68;SANTANDER;68001;BUCARAMANGA;1
20/08/2009;5;ANTIOQUIA;5001;MEDELLIN;1
20/08/2009;5;ANTIOQUIA;5088;BELLO;1
29/08/2009;76;VALLE DEL CAUCA;76001;CALI;1
31/08/2009;23;CÓRDOBA;23162;CERETE;1
8/09/2009;73;TOLIMA;73268;ESPINAL;1
16/09/2009;25;CUNDINAMARCA;25839;UBALA;1
17/09/2009;8;ATLÁNTICO;8001;BARRANQUILLA;1
17/09/2009;76;VALLE DEL CAUCA;76001;CALI;1
18/09/2009;5;ANTIOQUIA;5001;MEDELLIN;1
18/09/2009;5;ANTIOQUIA;5360;ITAGUI;1
18/09/2009;19;CAUCA;19001;POPAYAN;1
22/09/2009;73;TOLIMA;73001;IBAGUE;1
24/09/2009;5;ANTIOQUIA;5001;MEDELLIN;1
2/10/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
6/10/2009;68;SANTANDER;68001;BUCARAMANGA;1
17/10/2009;8;ATLÁNTICO;8001;BARRANQUILLA;1
23/10/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/10/2009;76;VALLE DEL CAUCA;76020;ALCALA;1
3/11/2009;8;ATLÁNTICO;8001;BARRANQUILLA;1
6/11/2009;13;BOLÍVAR;13052;ARJONA;1
7/11/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
24/11/2009;5;ANTIOQUIA;5001;MEDELLIN;1
27/11/2009;85;CASANARE;85440;VILLANUEVA;1
1/12/2009;8;ATLÁNTICO;8001;BARRANQUILLA;2
1/12/2009;73;TOLIMA;73283;FRESNO;1
5/12/2009;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
30/12/2009;44;LA GUAJIRA;44855;URUMITA;1
19/01/2010;15;BOYACÁ;15776;SUTAMARCHAN;1
21/01/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
2/02/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/02/2010;23;CÓRDOBA;23162;CERETE;1
3/02/2010;68;SANTANDER;68001;BUCARAMANGA;1
5/02/2010;8;ATLÁNTICO;8372;JUAN DE ACOSTA;1
5/02/2010;85;CASANARE;85430;TRINIDAD;1
9/02/2010;44;LA GUAJIRA;44855;URUMITA;1
18/02/2010;8;ATLÁNTICO;8001;BARRANQUILLA;1
23/02/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
24/02/2010;5;ANTIOQUIA;5001;MEDELLIN;1
25/02/2010;8;ATLÁNTICO;8001;BARRANQUILLA;1
27/02/2010;47;MAGDALENA;47001;SANTA MARTA;1
4/03/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/03/2010;41;HUILA;41306;GIGANTE;1
23/03/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
28/03/2010;5;ANTIOQUIA;5212;COPACABANA;1
30/03/2010;25;CUNDINAMARCA;25843;VILLA DE SAN DIEGO DE UBATE;1
31/03/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
12/04/2010;5;ANTIOQUIA;5579;PUERTO BERRIO;1
19/04/2010;15;BOYACÁ;15176;CHIQUINQUIRA;1
22/04/2010;20;CESAR;20001;VALLEDUPAR;1
23/04/2010;44;LA GUAJIRA;44001;RIOHACHA;1
29/04/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/05/2010;50;META;50001;VILLAVICENCIO;1
3/05/2010;63;QUINDÍO;63001;ARMENIA;1
5/05/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
7/05/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
19/05/2010;8;ATLÁNTICO;8001;BARRANQUILLA;1
25/05/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
4/06/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/06/2010;76;VALLE DEL CAUCA;76001;CALI;1
11/06/2010;76;VALLE DEL CAUCA;76001;CALI;1
15/06/2010;76;VALLE DEL CAUCA;76001;CALI;1
24/06/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
29/06/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
1/07/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
12/07/2010;5;ANTIOQUIA;5615;RIONEGRO;1
16/07/2010;8;ATLÁNTICO;8001;BARRANQUILLA;1
17/07/2010;50;META;50313;GRANADA;1
23/07/2010;52;NARIÑO;52001;PASTO;1
26/07/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
28/07/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
31/07/2010;47;MAGDALENA;47555;PLATO;1
3/08/2010;20;CESAR;20001;VALLEDUPAR;1
9/08/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
10/08/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/09/2010;20;CESAR;20001;VALLEDUPAR;1
22/09/2010;50;META;50001;VILLAVICENCIO;1
30/09/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
12/10/2010;5;ANTIOQUIA;5129;CALDAS;1
15/10/2010;5;ANTIOQUIA;5390;LA PINTADA;1
15/10/2010;44;LA GUAJIRA;44279;FONSECA;1
16/10/2010;8;ATLÁNTICO;8078;BARANOA;1
19/10/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/10/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/10/2010;13;BOLÍVAR;13001;CARTAGENA;1
22/10/2010;47;MAGDALENA;47189;CIENAGA;1
25/10/2010;5;ANTIOQUIA;5001;MEDELLIN;1
4/11/2010;68;SANTANDER;68081;BARRANCABERMEJA;1
9/11/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/11/2010;19;CAUCA;19256;EL TAMBO;1
12/11/2010;76;VALLE DEL CAUCA;76001;CALI;1
23/11/2010;5;ANTIOQUIA;5001;MEDELLIN;1
16/12/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
11/01/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
12/01/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
19/01/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
20/01/2011;76;VALLE DEL CAUCA;76001;CALI;1
25/01/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/01/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/01/2011;41;HUILA;41020;ALGECIRAS;1
31/01/2011;76;VALLE DEL CAUCA;76001;CALI;1
4/02/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
16/02/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
16/02/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/02/2011;76;VALLE DEL CAUCA;76001;CALI;1
18/02/2011;8;ATLÁNTICO;8758;SOLEDAD;1
22/02/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
23/02/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
23/02/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
23/02/2011;19;CAUCA;19585;PURACE;1
24/02/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/03/2011;5;ANTIOQUIA;5360;ITAGUI;1
4/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
8/03/2011;5;ANTIOQUIA;5001;MEDELLIN;1
8/03/2011;76;VALLE DEL CAUCA;76001;CALI;1
9/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/03/2011;47;MAGDALENA;47555;PLATO;1
14/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
29/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/04/2011;52;NARIÑO;52356;IPIALES;1
12/04/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
21/04/2011;50;META;50006;ACACIAS;1
24/04/2011;76;VALLE DEL CAUCA;76111;GUADALAJARA DE BUGA;1
25/04/2011;50;META;50150;CASTILLA LA NUEVA;1
26/04/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
2/05/2011;5;ANTIOQUIA;5001;MEDELLIN;1
3/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
6/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
11/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
11/05/2011;76;VALLE DEL CAUCA;76001;CALI;1
13/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
13/05/2011;76;VALLE DEL CAUCA;76892;YUMBO;1
18/05/2011;5;ANTIOQUIA;5001;MEDELLIN;1
18/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
19/05/2011;15;BOYACÁ;15516;PAIPA;1
19/05/2011;76;VALLE DEL CAUCA;76001;CALI;1
23/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/05/2011;19;CAUCA;19001;POPAYAN;1
26/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
30/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/06/2011;44;LA GUAJIRA;44001;RIOHACHA;1
7/06/2011;47;MAGDALENA;47001;SANTA MARTA;1
10/06/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
20/06/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
30/06/2011;17;CALDAS;17001;MANIZALES;1
12/07/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
15/07/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
18/07/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
21/07/2011;13;BOLÍVAR;13140;CALAMAR;1
22/07/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/07/2011;76;VALLE DEL CAUCA;76001;CALI;1
23/07/2011;15;BOYACÁ;15759;SOGAMOSO;1
1/08/2011;76;VALLE DEL CAUCA;76834;TULUA;1
10/08/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
